persona,dependent_variable,specification,beta,p_value,AIC,BIC
Hypothesis-Driven Analyst,jobs_c,socx_oecd + gdp_oecd +,-4.191014413078556e-06,3.5195149567503957e-16,86596.32113331891,86807.32714990836
Hypothesis-Driven Analyst,jobs_c,netmigpct + wdi_unempilo +,-4.5414608552205805e-06,1.114583626783032e-17,86493.95879757487,86714.13898879866
Hypothesis-Driven Analyst,jobs_c,netmigpct + socx_oecd +,-4.717590696353837e-06,1.5237474610425146e-18,86586.77180602223,86806.95199724601
Hypothesis-Driven Analyst,jobs_c,netmigpct + gdp_oecd +,-4.7623813112464925e-06,2.701226126495028e-19,86585.06062781352,86796.06664440298
Hypothesis-Driven Analyst,oldage_c,,1.727260343390263e-06,0.011218520851972058,127822.67457155514,128024.50641351027
Hypothesis-Driven Analyst,oldage_c,wdi_unempilo +,2.718320446462614e-06,8.638448281200739e-05,127762.5959289074,127973.60194549685
Hypothesis-Driven Analyst,oldage_c,socx_oecd +,1.475119810375617e-06,0.03157783803614244,127815.53925335329,128026.54526994274
Hypothesis-Driven Analyst,oldage_c,gdp_oecd +,1.727260343390263e-06,0.011218520851972058,127822.67457155514,128024.50641351027
Hypothesis-Driven Analyst,oldage_c,netmigpct +,1.0193482537321445e-06,0.14993440121468846,127811.27027827254,128022.276294862
Hypothesis-Driven Analyst,oldage_c,wdi_unempilo + socx_oecd +,2.472618995055417e-06,0.0003941557045028063,127756.46528117418,127976.64547239797
Hypothesis-Driven Analyst,oldage_c,wdi_unempilo + gdp_oecd +,2.718320446462614e-06,8.638448281200739e-05,127762.5959289074,127973.60194549685
Hypothesis-Driven Analyst,oldage_c,socx_oecd + gdp_oecd +,1.475119810375617e-06,0.03157783803614244,127815.53925335329,128026.54526994274
Hypothesis-Driven Analyst,oldage_c,netmigpct + wdi_unempilo +,1.3677448468999487e-06,0.053386091849978244,127683.39875392329,127903.57894514708
Hypothesis-Driven Analyst,oldage_c,netmigpct + socx_oecd +,6.226017582847536e-07,0.3849631936615885,127800.56197018013,128020.74216140392
Hypothesis-Driven Analyst,oldage_c,netmigpct + gdp_oecd +,1.0193482537321445e-06,0.14993440121468846,127811.27027827254,128022.276294862
Hypothesis-Driven Analyst,unemp_c,,6.010673687272663e-07,0.5012219893789716,166534.91698502708,166736.74882698222
Hypothesis-Driven Analyst,unemp_c,wdi_unempilo +,1.0380379695616545e-06,0.25335564865418647,166529.909426197,166740.91544278647
Hypothesis-Driven Analyst,unemp_c,socx_oecd +,-4.426178760265763e-07,0.6227856290533604,166445.94354102624,166656.9495576157
Hypothesis-Driven Analyst,unemp_c,gdp_oecd +,6.010673687272663e-07,0.5012219893789716,166534.91698502708,166736.74882698222
Hypothesis-Driven Analyst,unemp_c,netmigpct +,3.4262797382067473e-06,0.00022329261470691768,166412.8053176377,166623.81133422718
Hypothesis-Driven Analyst,unemp_c,wdi_unempilo + socx_oecd +,-3.414985220758974e-08,0.9702350618732062,166441.99013014452,166662.1703213683
Hypothesis-Driven Analyst,unemp_c,wdi_unempilo + gdp_oecd +,1.0380379695616545e-06,0.25335564865418647,166529.909426197,166740.91544278647
Hypothesis-Driven Analyst,unemp_c,socx_oecd + gdp_oecd +,-4.426178760265763e-07,0.6227856290533604,166445.94354102624,166656.9495576157
Hypothesis-Driven Analyst,unemp_c,netmigpct + wdi_unempilo +,3.2816758503620216e-06,0.00041191649757070677,166401.79965170714,166621.97984293092
Hypothesis-Driven Analyst,unemp_c,netmigpct + socx_oecd +,2.2478489508694965e-06,0.01669578832822716,166349.5535461805,166569.73373740428
Hypothesis-Driven Analyst,unemp_c,netmigpct + gdp_oecd +,3.4262797382067473e-06,0.00022329261470691768,166412.8053176377,166623.81133422718
Hypothesis-Driven Analyst,housing_c,,4.943930087222686e-06,3.070865278222361e-28,68251.71513506642,68453.54697702156
Hypothesis-Driven Analyst,housing_c,wdi_unempilo +,5.51486504574806e-06,1.1837565116475973e-33,68206.19297832562,68417.19899491507
Hypothesis-Driven Analyst,housing_c,socx_oecd +,5.167360682283329e-06,2.8563051065346478e-30,68237.16615620983,68448.17217279928
Hypothesis-Driven Analyst,housing_c,gdp_oecd +,4.943930087222686e-06,3.070865278222361e-28,68251.71513506642,68453.54697702156
Hypothesis-Driven Analyst,housing_c,netmigpct +,4.829940139311135e-06,3.8993880940419587e-25,68252.91344783889,68463.91946442834
Hypothesis-Driven Analyst,housing_c,wdi_unempilo + socx_oecd +,5.754396553372086e-06,5.791488695584939e-36,68190.36915721055,68410.54934843433
Hypothesis-Driven Analyst,housing_c,wdi_unempilo + gdp_oecd +,5.51486504574806e-06,1.1837565116475973e-33,68206.19297832562,68417.19899491507
Hypothesis-Driven Analyst,housing_c,socx_oecd + gdp_oecd +,5.167360682283329e-06,2.8563051065346478e-30,68237.16615620983,68448.17217279928
Hypothesis-Driven Analyst,housing_c,netmigpct + wdi_unempilo +,5.002716770951094e-06,7.98868869697306e-27,68181.27357252673,68401.45376375051
Hypothesis-Driven Analyst,housing_c,netmigpct + socx_oecd +,5.121771641442399e-06,1.994652995471287e-27,68239.0541606728,68459.23435189658
Hypothesis-Driven Analyst,housing_c,netmigpct + gdp_oecd +,4.829940139311135e-06,3.8993880940419587e-25,68252.91344783889,68463.91946442834
Hypothesis-Driven Analyst,health_c,,3.7753983687219837e-07,0.11354402407743035,-21703.099129864742,-21501.26728790961
Hypothesis-Driven Analyst,health_c,wdi_unempilo +,6.579805075881823e-07,0.0066728024537255435,-21741.60961851565,-21530.603601926192
Hypothesis-Driven Analyst,health_c,socx_oecd +,3.943516646908809e-07,0.10086872445626002,-21701.430146902247,-21490.42413031279
Hypothesis-Driven Analyst,health_c,gdp_oecd +,3.7753983687219837e-07,0.11354402407743035,-21703.099129864742,-21501.26728790961
Hypothesis-Driven Analyst,health_c,netmigpct +,-1.2767323574270272e-07,0.6065553974995157,-21756.762839464267,-21545.75682287481
Hypothesis-Driven Analyst,health_c,wdi_unempilo + socx_oecd +,6.795774556088901e-07,0.005430592626237836,-21740.121475680295,-21519.941284456512
Hypothesis-Driven Analyst,health_c,wdi_unempilo + gdp_oecd +,6.579805075881823e-07,0.0066728024537255435,-21741.60961851565,-21530.603601926192
Hypothesis-Driven Analyst,health_c,socx_oecd + gdp_oecd +,3.943516646908809e-07,0.10086872445626002,-21701.430146902247,-21490.42413031279
Hypothesis-Driven Analyst,health_c,netmigpct + wdi_unempilo +,-1.0587578130114546e-10,0.9996592261574118,-21896.782602158142,-21676.60241093436
Hypothesis-Driven Analyst,health_c,netmigpct + socx_oecd +,-1.4573753407497455e-07,0.5614257237467815,-21754.97768788028,-21534.797496656498
Hypothesis-Driven Analyst,health_c,netmigpct + gdp_oecd +,-1.2767323574270272e-07,0.6065553974995157,-21756.762839464267,-21545.75682287481
Empirical Skeptic,incdiff_c,,-4.7472539402958965e-07,0.6534954037278486,190524.18560591136,190726.0174478665
Empirical Skeptic,incdiff_c,wdi_unempilo +,-5.235953936205954e-07,0.6263417829037844,190526.12301151748,190737.12902810695
Empirical Skeptic,incdiff_c,socx_oecd +,-5.002654185854698e-07,0.6386767405458362,190526.14672371725,190737.15274030672
Empirical Skeptic,incdiff_c,gdp_oecd +,-4.7472539402958965e-07,0.6534954037278486,190524.18560591136,190726.0174478665
Empirical Skeptic,incdiff_c,netmigpct +,1.8058192767780872e-06,0.10031403413703971,190468.45648720593,190679.4625037954
Empirical Skeptic,incdiff_c,wdi_unempilo + socx_oecd +,-5.507292138460182e-07,0.611321549564857,190528.0819129708,190748.26210419458
Empirical Skeptic,incdiff_c,wdi_unempilo + gdp_oecd +,-5.235953936205954e-07,0.6263417829037844,190526.12301151748,190737.12902810695
Empirical Skeptic,incdiff_c,socx_oecd + gdp_oecd +,-5.002654185854698e-07,0.6386767405458362,190526.14672371725,190737.15274030672
Empirical Skeptic,incdiff_c,netmigpct + wdi_unempilo +,1.5751830904618617e-06,0.1520454994894231,190446.8481777091,190667.02836893286
Empirical Skeptic,incdiff_c,netmigpct + socx_oecd +,1.955194853004524e-06,0.07880376498537146,190469.70874511387,190689.88893633764
Empirical Skeptic,incdiff_c,netmigpct + gdp_oecd +,1.8058192767780872e-06,0.10031403413703971,190468.45648720593,190679.4625037954
Empirical Skeptic,jobs_c,,-4.254632046342621e-06,7.453927199068948e-17,86595.3582022948,86797.19004424993
Empirical Skeptic,jobs_c,wdi_unempilo +,-3.6459189726778533e-06,2.0647007841862853e-12,86555.59973566164,86766.6057522511
Empirical Skeptic,jobs_c,socx_oecd +,-4.191014413078556e-06,3.5195149567503957e-16,86596.32113331891,86807.32714990836
Empirical Skeptic,jobs_c,gdp_oecd +,-4.254632046342621e-06,7.453927199068948e-17,86595.3582022948,86797.19004424993
Empirical Skeptic,jobs_c,netmigpct +,-4.7623813112464925e-06,2.701226126495028e-19,86585.06062781352,86796.06664440298
Empirical Skeptic,jobs_c,wdi_unempilo + socx_oecd +,-3.5710032326944146e-06,8.319273670606747e-12,86556.25216882708,86776.43236005087
Empirical Skeptic,jobs_c,wdi_unempilo + gdp_oecd +,-3.6459189726778533e-06,2.0647007841862853e-12,86555.59973566164,86766.6057522511
Empirical Skeptic,jobs_c,socx_oecd + gdp_oecd +,-4.191014413078556e-06,3.5195149567503957e-16,86596.32113331891,86807.32714990836
Empirical Skeptic,jobs_c,netmigpct + wdi_unempilo +,-4.5414608552205805e-06,1.114583626783032e-17,86493.95879757487,86714.13898879866
Empirical Skeptic,jobs_c,netmigpct + socx_oecd +,-4.717590696353837e-06,1.5237474610425146e-18,86586.77180602223,86806.95199724601
Empirical Skeptic,jobs_c,netmigpct + gdp_oecd +,-4.7623813112464925e-06,2.701226126495028e-19,86585.06062781352,86796.06664440298
Empirical Skeptic,oldage_c,,1.727260343390263e-06,0.011218520851972058,127822.67457155514,128024.50641351027
Empirical Skeptic,oldage_c,wdi_unempilo +,2.718320446462614e-06,8.638448281200739e-05,127762.5959289074,127973.60194549685
Empirical Skeptic,oldage_c,socx_oecd +,1.475119810375617e-06,0.03157783803614244,127815.53925335329,128026.54526994274
Empirical Skeptic,oldage_c,gdp_oecd +,1.727260343390263e-06,0.011218520851972058,127822.67457155514,128024.50641351027
Empirical Skeptic,oldage_c,netmigpct +,1.0193482537321445e-06,0.14993440121468846,127811.27027827254,128022.276294862
Empirical Skeptic,oldage_c,wdi_unempilo + socx_oecd +,2.472618995055417e-06,0.0003941557045028063,127756.46528117418,127976.64547239797
Empirical Skeptic,oldage_c,wdi_unempilo + gdp_oecd +,2.718320446462614e-06,8.638448281200739e-05,127762.5959289074,127973.60194549685
Empirical Skeptic,oldage_c,socx_oecd + gdp_oecd +,1.475119810375617e-06,0.03157783803614244,127815.53925335329,128026.54526994274
Empirical Skeptic,oldage_c,netmigpct + wdi_unempilo +,1.3677448468999487e-06,0.053386091849978244,127683.39875392329,127903.57894514708
Empirical Skeptic,oldage_c,netmigpct + socx_oecd +,6.226017582847536e-07,0.3849631936615885,127800.56197018013,128020.74216140392
Empirical Skeptic,oldage_c,netmigpct + gdp_oecd +,1.0193482537321445e-06,0.14993440121468846,127811.27027827254,128022.276294862
Empirical Skeptic,unemp_c,,6.010673687272663e-07,0.5012219893789716,166534.91698502708,166736.74882698222
Empirical Skeptic,unemp_c,wdi_unempilo +,1.0380379695616545e-06,0.25335564865418647,166529.909426197,166740.91544278647
Empirical Skeptic,unemp_c,socx_oecd +,-4.426178760265763e-07,0.6227856290533604,166445.94354102624,166656.9495576157
Empirical Skeptic,unemp_c,gdp_oecd +,6.010673687272663e-07,0.5012219893789716,166534.91698502708,166736.74882698222
Empirical Skeptic,unemp_c,netmigpct +,3.4262797382067473e-06,0.00022329261470691768,166412.8053176377,166623.81133422718
Empirical Skeptic,unemp_c,wdi_unempilo + socx_oecd +,-3.414985220758974e-08,0.9702350618732062,166441.99013014452,166662.1703213683
Empirical Skeptic,unemp_c,wdi_unempilo + gdp_oecd +,1.0380379695616545e-06,0.25335564865418647,166529.909426197,166740.91544278647
Empirical Skeptic,unemp_c,socx_oecd + gdp_oecd +,-4.426178760265763e-07,0.6227856290533604,166445.94354102624,166656.9495576157
Empirical Skeptic,unemp_c,netmigpct + wdi_unempilo +,3.2816758503620216e-06,0.00041191649757070677,166401.79965170714,166621.97984293092
Empirical Skeptic,unemp_c,netmigpct + socx_oecd +,2.2478489508694965e-06,0.01669578832822716,166349.5535461805,166569.73373740428
Empirical Skeptic,unemp_c,netmigpct + gdp_oecd +,3.4262797382067473e-06,0.00022329261470691768,166412.8053176377,166623.81133422718
Empirical Skeptic,housing_c,,4.943930087222686e-06,3.070865278222361e-28,68251.71513506642,68453.54697702156
Empirical Skeptic,housing_c,wdi_unempilo +,5.51486504574806e-06,1.1837565116475973e-33,68206.19297832562,68417.19899491507
Empirical Skeptic,housing_c,socx_oecd +,5.167360682283329e-06,2.8563051065346478e-30,68237.16615620983,68448.17217279928
Empirical Skeptic,housing_c,gdp_oecd +,4.943930087222686e-06,3.070865278222361e-28,68251.71513506642,68453.54697702156
Empirical Skeptic,housing_c,netmigpct +,4.829940139311135e-06,3.8993880940419587e-25,68252.91344783889,68463.91946442834
Empirical Skeptic,housing_c,wdi_unempilo + socx_oecd +,5.754396553372086e-06,5.791488695584939e-36,68190.36915721055,68410.54934843433
Empirical Skeptic,housing_c,wdi_unempilo + gdp_oecd +,5.51486504574806e-06,1.1837565116475973e-33,68206.19297832562,68417.19899491507
Empirical Skeptic,housing_c,socx_oecd + gdp_oecd +,5.167360682283329e-06,2.8563051065346478e-30,68237.16615620983,68448.17217279928
Empirical Skeptic,housing_c,netmigpct + wdi_unempilo +,5.002716770951094e-06,7.98868869697306e-27,68181.27357252673,68401.45376375051
Empirical Skeptic,housing_c,netmigpct + socx_oecd +,5.121771641442399e-06,1.994652995471287e-27,68239.0541606728,68459.23435189658
Empirical Skeptic,housing_c,netmigpct + gdp_oecd +,4.829940139311135e-06,3.8993880940419587e-25,68252.91344783889,68463.91946442834
Empirical Skeptic,health_c,,3.7753983687219837e-07,0.11354402407743035,-21703.099129864742,-21501.26728790961
Empirical Skeptic,health_c,wdi_unempilo +,6.579805075881823e-07,0.0066728024537255435,-21741.60961851565,-21530.603601926192
Empirical Skeptic,health_c,socx_oecd +,3.943516646908809e-07,0.10086872445626002,-21701.430146902247,-21490.42413031279
Empirical Skeptic,health_c,gdp_oecd +,3.7753983687219837e-07,0.11354402407743035,-21703.099129864742,-21501.26728790961
Empirical Skeptic,health_c,netmigpct +,-1.2767323574270272e-07,0.6065553974995157,-21756.762839464267,-21545.75682287481
Empirical Skeptic,health_c,wdi_unempilo + socx_oecd +,6.795774556088901e-07,0.005430592626237836,-21740.121475680295,-21519.941284456512
Empirical Skeptic,health_c,wdi_unempilo + gdp_oecd +,6.579805075881823e-07,0.0066728024537255435,-21741.60961851565,-21530.603601926192
Empirical Skeptic,health_c,socx_oecd + gdp_oecd +,3.943516646908809e-07,0.10086872445626002,-21701.430146902247,-21490.42413031279
Empirical Skeptic,health_c,netmigpct + wdi_unempilo +,-1.0587578130114546e-10,0.9996592261574118,-21896.782602158142,-21676.60241093436
Empirical Skeptic,health_c,netmigpct + socx_oecd +,-1.4573753407497455e-07,0.5614257237467815,-21754.97768788028,-21534.797496656498
Empirical Skeptic,health_c,netmigpct + gdp_oecd +,-1.2767323574270272e-07,0.6065553974995157,-21756.762839464267,-21545.75682287481
